timestamp,voltage,current,temperature,iddq,prop_delay
1831,4.9769,1.2149,125.21,8.99,4.533
1832,5.0075,1.1962,124.53,8.26,4.435
1833,4.988,1.2034,125.06,12.39,4.606
1834,4.9898,1.2041,125.04,9.42,4.518
1835,4.9609,1.2162,124.93,9.85,4.497
1836,5.0391,1.1896,125.18,10.14,4.455
1837,4.9875,1.1993,125.07,11.73,4.636
1838,4.9886,1.1802,125.04,12.35,4.389
1839,5.0067,1.2083,125.39,11.29,4.373
1840,4.9619,1.2087,125.03,11.36,4.577
1841,5.0128,1.2037,124.63,9.33,4.648
1842,4.9931,1.1839,125.18,11.05,4.626
1843,4.9979,1.2015,125.24,9.4,4.572
1844,4.9658,1.2146,125.05,9.91,4.558
1845,4.9991,1.1853,124.54,8.79,4.424
1846,5.0157,1.1805,124.85,10.1,4.496
1847,4.9711,1.2004,125.44,10.32,4.529
1848,4.9789,1.1943,125.38,11.2,4.632
1849,5.0141,1.2072,124.51,11.53,4.572
1850,5.0191,1.1815,125.03,9.66,4.489
1851,5.0006,1.2137,124.99,7.92,4.458
1852,4.9906,1.2158,124.78,9.0,4.637
1853,5.0296,1.2178,125.37,11.17,4.409
1854,5.009,1.2154,125.35,8.69,4.489
1855,5.0231,1.2053,125.39,10.89,4.647
1856,5.008,1.1991,125.38,10.1,4.42
1857,4.9888,1.2056,125.35,9.55,4.543
1858,5.0262,1.1805,124.54,10.04,4.511
1859,4.9685,1.2146,124.64,9.83,4.493
1860,5.0264,1.2132,125.15,11.87,4.528
1861,5.0246,1.1894,125.18,8.42,4.484
1862,5.0014,1.1995,124.76,10.74,4.441
1863,5.021,1.1976,124.83,7.7,4.582
1864,4.9873,1.1866,124.76,11.35,4.577
1865,4.991,1.1994,125.18,10.51,4.471
1866,5.0394,1.1874,125.08,9.49,4.418
1867,4.98,1.2077,125.35,9.78,4.561
1868,5.0209,1.1844,124.64,10.03,4.422
1869,4.9841,1.1803,124.86,10.13,4.364
1870,4.994,1.1876,125.04,10.98,4.648
1871,5.0122,1.1913,124.69,10.02,4.522
1872,4.9745,1.2147,124.99,10.2,4.452
1873,5.0166,1.1886,124.78,10.8,4.467
1874,5.0064,1.188,124.57,11.37,4.413
1875,4.9918,1.1994,125.49,11.8,4.374
1876,4.97,1.2124,125.2,10.02,4.403
1877,5.0171,1.1933,124.66,9.82,4.546
1878,5.0123,1.193,125.4,8.94,4.406
1879,5.0113,1.2115,124.77,10.53,4.608
1880,5.0036,1.1862,124.76,9.36,4.459
1881,4.993,1.1899,125.32,8.91,4.576
1882,4.9733,1.2031,125.42,10.06,4.374
1883,5.0109,1.2042,124.88,10.33,4.485
1884,4.9829,1.1979,125.31,10.23,4.383
1885,5.0062,1.2096,124.74,9.96,4.46
1886,5.0276,1.2113,124.59,9.21,4.573
1887,5.0233,1.1949,125.11,8.83,4.491
1888,4.9883,1.2136,125.01,11.46,4.443
1889,5.037,1.2082,124.8,11.3,4.374
1890,4.9838,1.2052,125.48,10.92,4.573
1891,4.9651,1.2129,125.2,10.59,4.532
1892,4.9748,1.193,125.01,10.28,4.36
1893,5.0213,1.1938,125.22,10.13,4.502
1894,4.9819,1.2155,124.81,10.78,4.36
1895,5.0146,1.2184,125.01,9.16,4.586
1896,4.9836,1.1833,125.29,11.07,4.495
1897,5.0304,1.194,124.84,9.48,4.576
1898,4.9969,1.2183,125.39,12.1,4.481
1899,5.0124,1.2076,124.71,10.31,4.561
1900,4.9913,1.2111,124.93,7.65,4.462
1901,5.013,1.2138,124.87,11.44,4.473
1902,5.0091,1.2057,124.67,10.94,4.573
1903,5.0375,1.213,125.23,9.8,4.498
1904,5.0141,1.2181,124.98,9.36,4.516
1905,5.0284,1.1978,124.96,10.45,4.428
1906,5.0341,1.1849,125.0,10.67,4.509
1907,5.0319,1.197,125.27,10.8,4.43
1908,5.0355,1.1851,124.79,8.17,4.432
1909,5.0247,1.2087,125.03,7.4,4.585
1910,5.0038,1.1878,124.8,11.55,4.38
1911,5.0351,1.2108,125.09,10.48,4.42
1912,4.9889,1.1818,124.82,10.22,4.521
1913,4.9757,1.2053,125.24,10.75,4.535
1914,4.9904,1.194,124.61,9.73,4.645
1915,4.9867,1.2102,124.85,8.17,4.486
1916,4.9684,1.1904,125.15,8.39,4.491
1917,5.0344,1.2189,125.19,10.29,4.632
1918,4.9656,1.1889,124.82,10.5,4.547
1919,5.0357,1.2156,124.67,10.51,4.495
1920,5.0377,1.1952,125.49,10.24,4.398
1921,5.036,1.1864,125.11,9.87,4.576
1922,4.9934,1.2152,125.19,9.81,4.48
1923,5.0287,1.1985,124.51,10.59,4.531
1924,4.982,1.1892,124.87,10.61,4.565
1925,5.0238,1.1845,124.67,8.98,4.616
1926,5.0235,1.189,125.02,9.95,4.574
1927,4.9738,1.2121,124.84,9.51,4.428
1928,4.9934,1.1956,124.72,9.57,4.448
1929,5.0199,1.2122,124.71,10.22,4.489
1930,5.0199,1.1977,125.16,8.33,4.566
1931,5.0243,1.212,124.6,8.1,4.485
1932,4.9865,1.2103,125.28,8.65,4.439
1933,4.9802,1.203,125.19,8.58,4.491
1934,5.0168,1.195,124.78,10.16,4.529
1935,4.9709,1.199,125.42,8.39,4.471
1936,5.0349,1.2191,124.72,10.19,4.546
1937,5.0229,1.1995,124.95,9.61,4.597
1938,5.0069,1.197,125.29,7.67,4.58
1939,4.9773,1.2143,124.65,10.94,4.437
1940,5.0016,1.1982,124.66,10.24,4.52
1941,5.0062,1.2075,124.57,11.08,4.47
1942,5.0243,1.1873,124.76,10.14,4.501
1943,4.9928,1.2084,124.79,10.24,4.625
1944,5.0163,1.1814,125.31,10.89,4.422
1945,5.0334,1.1897,125.25,9.14,4.631
1946,5.0249,1.2007,124.96,9.74,4.638
1947,5.0335,1.1933,125.06,9.85,4.466
1948,5.0046,1.1828,125.1,11.95,4.564
1949,4.9675,1.1831,124.64,10.24,4.396
1950,5.0049,1.2105,125.27,10.23,4.392
1951,5.0082,1.1984,124.71,10.27,4.465
1952,4.9934,1.1962,125.07,8.49,4.39
1953,5.0359,1.1903,125.31,10.11,4.428
1954,5.0136,1.1992,125.38,11.22,4.632
1955,5.0249,1.2187,125.01,9.95,4.562
1956,4.9649,1.1879,125.09,11.94,4.375
1957,5.0273,1.2067,125.41,9.11,4.484
1958,4.9806,1.2121,125.11,10.43,4.485
1959,4.9789,1.1858,125.02,10.27,4.563
1960,4.9709,1.2037,125.24,8.07,4.407
1961,4.9805,1.2024,125.09,10.05,4.42
1962,4.9747,1.2094,124.67,10.41,4.492
1963,4.9893,1.1889,124.56,8.62,4.453
1964,5.0055,1.1992,125.19,8.45,4.533
1965,4.9853,1.203,124.59,10.12,4.608
1966,5.0371,1.2123,124.86,9.55,4.538
1967,4.9767,1.2014,125.09,11.45,4.627
1968,5.0271,1.1925,124.78,9.19,4.44
1969,4.9827,1.2127,124.73,9.39,4.58
1970,4.9929,1.1813,125.11,9.77,4.627
1971,4.9676,1.2112,124.67,10.23,4.497
1972,5.0353,1.2065,124.72,10.69,4.353
1973,4.9705,1.2075,124.58,9.34,4.592
1974,5.0058,1.1842,125.25,11.1,4.466
1975,4.9639,1.2062,125.25,11.55,4.472
1976,5.002,1.1926,125.5,9.68,4.537
1977,5.0208,1.1923,124.63,11.16,4.415
1978,4.9746,1.1947,125.08,9.34,4.566
1979,5.033,1.1905,124.53,10.52,4.61
1980,5.0365,1.2046,125.35,8.92,4.588
1981,5.0373,1.2021,125.23,10.37,4.641
1982,4.9838,1.1805,124.79,7.08,4.52
1983,4.9771,1.2117,124.9,11.11,4.461
1984,4.9613,1.2069,125.09,11.3,4.477
1985,5.0149,1.218,125.1,10.19,4.459
1986,5.0315,1.2051,125.05,10.04,4.368
1987,5.0237,1.2077,125.06,8.78,4.486
1988,5.0136,1.2113,125.04,10.79,4.627
1989,5.0242,1.2082,124.54,13.41,4.557
1990,5.01,1.2193,124.56,11.72,4.502
1991,5.0078,1.1997,125.39,10.28,4.535
1992,5.0354,1.2148,124.62,9.61,4.623
1993,4.9933,1.1916,124.79,8.95,4.451
1994,5.0286,1.2057,124.89,9.54,4.388
1995,5.013,1.1986,124.53,10.86,4.534
1996,5.0377,1.205,124.83,11.68,4.45
1997,4.9832,1.1982,125.06,11.41,4.531
1998,4.9819,1.2091,124.51,11.06,4.432
1999,4.9927,1.2177,124.85,9.55,4.609
2000,4.9708,1.1802,125.5,12.03,4.458
2001,5.0353,1.1889,124.65,8.9,4.584
2002,5.0211,1.1817,124.79,9.89,4.399
2003,4.9942,1.1811,125.12,10.42,4.611
2004,5.0136,1.1885,125.49,9.5,4.571
2005,4.9806,1.2147,125.32,10.07,4.465
2006,5.0001,1.2168,124.79,11.6,4.433
2007,4.9908,1.2011,125.07,9.39,4.493
2008,5.0019,1.2052,125.1,8.94,4.541
2009,5.0259,1.1914,124.66,11.1,4.619
2010,4.9692,1.1878,125.43,10.48,4.532
2011,5.0082,1.1831,125.47,9.05,4.538
2012,5.0004,1.2157,125.35,9.55,4.64
2013,4.9986,1.1936,125.0,11.64,4.472
2014,4.9897,1.1858,125.25,9.6,4.648
2015,5.0393,1.1841,124.57,11.96,4.547
2016,4.9753,1.208,124.58,11.04,4.393
2017,4.9798,1.2134,124.83,9.29,4.478
2018,5.0241,1.1873,124.72,12.29,4.6
2019,5.0234,1.2186,124.6,10.0,4.532
2020,4.9832,1.2194,125.35,9.42,4.584
2021,5.0327,1.2184,125.2,7.82,4.514
2022,4.9892,1.1994,125.46,9.66,4.479
2023,5.0289,1.2025,125.39,9.87,4.628
2024,5.0384,1.1934,124.59,11.79,4.46
2025,5.0359,1.2084,125.38,10.69,4.606
2026,5.031,1.2068,124.9,10.91,4.46
2027,4.992,1.2143,125.16,9.97,4.443
2028,4.9744,1.2095,124.67,10.74,4.394
2029,5.0258,1.207,125.31,11.08,4.62
2030,5.0355,1.2003,124.97,8.73,4.545
2031,5.0086,1.1936,124.92,11.85,4.539
2032,4.9863,1.1918,124.85,10.63,4.466
2033,5.029,1.1867,124.83,10.22,4.378
2034,5.0116,1.1965,125.13,10.9,4.59
2035,5.0339,1.1919,124.89,8.82,4.616
2036,4.967,1.1944,125.5,8.6,4.386
2037,5.01,1.2133,124.79,8.54,4.47
2038,4.9643,1.2169,124.85,10.55,4.603
2039,5.0282,1.1968,125.42,10.14,4.542
2040,4.99,1.1916,125.15,9.81,4.544
2041,4.9723,1.2136,125.44,11.0,4.468
2042,4.9818,1.1993,124.64,8.4,4.508
2043,5.0228,1.2013,125.14,10.38,4.55
2044,4.9724,1.1874,125.02,10.36,4.512
2045,4.9977,1.2129,125.21,9.96,4.505
2046,5.0319,1.2154,124.61,11.25,4.53
2047,5.0127,1.1828,125.18,9.16,4.61
2048,5.0363,1.2084,124.93,9.47,4.53
2049,5.0046,1.1881,124.67,11.09,4.431
2050,4.9853,1.1888,124.77,10.0,4.547
2051,4.9774,1.219,124.97,7.83,4.606
2052,4.9889,1.1824,125.36,9.56,4.635
2053,4.9635,1.1862,125.39,8.08,4.518
2054,4.9991,1.2023,124.66,6.79,4.406
2055,5.006,1.2026,124.86,8.9,4.499
2056,5.0059,1.1931,125.18,9.25,4.599
2057,5.028,1.214,125.06,10.59,4.482
2058,5.0123,1.2034,124.74,8.69,4.514
2059,4.9793,1.2197,124.62,10.92,4.362
2060,4.9979,1.1878,124.96,11.51,4.462
2061,4.9859,1.1816,125.29,10.92,4.535
2062,4.9691,1.1872,124.95,10.12,4.551
2063,4.9631,1.1857,125.3,10.12,4.412
2064,5.0388,1.2134,124.69,11.54,4.369
2065,5.0013,1.1839,124.86,8.94,4.636
2066,5.002,1.2182,125.43,7.94,4.492
2067,5.0206,1.192,125.27,11.89,4.545
2068,4.9832,1.1954,124.51,8.47,4.474
2069,4.9802,1.208,124.88,10.75,4.391
2070,4.9801,1.2022,124.59,13.03,4.638
2071,4.9655,1.1905,125.28,12.04,4.516
2072,4.9636,1.202,125.46,7.51,4.538
2073,5.0287,1.2008,125.23,10.74,4.593
2074,5.012,1.1854,124.53,8.33,4.386
2075,4.9691,1.2069,125.3,10.8,4.423
2076,5.0074,1.1899,125.07,7.46,4.515
2077,4.9737,1.1813,125.05,10.43,4.471
2078,5.0181,1.2112,124.91,10.37,4.599
2079,4.9636,1.2025,124.94,8.56,4.362
2080,4.9849,1.188,125.11,8.87,4.381
2081,5.0382,1.2062,125.49,10.85,4.507
2082,4.9915,1.2127,124.94,9.08,4.378
2083,4.9974,1.2043,124.67,11.2,4.402
2084,5.0003,1.1957,124.95,10.36,4.434
2085,5.0159,1.2133,125.48,11.07,4.537
2086,5.0272,1.1803,124.84,10.18,4.541
2087,4.9919,1.1974,125.34,9.83,4.571
2088,5.0118,1.1996,125.45,9.78,4.412
2089,5.028,1.2199,125.28,7.43,4.451
2090,5.0325,1.2198,124.59,11.15,4.625
2091,5.0257,1.195,124.96,12.64,4.499
2092,4.9877,1.2122,124.61,9.33,4.527
2093,4.9818,1.2142,124.83,7.77,4.623
2094,5.0366,1.2005,124.93,10.81,4.607
2095,5.0109,1.2012,125.14,9.1,4.358
2096,4.994,1.2199,124.69,10.25,4.439
2097,4.9758,1.2057,124.65,9.59,4.519
2098,5.0312,1.2131,124.78,12.77,4.637
2099,4.9757,1.1884,125.44,12.25,4.379
2100,4.9748,1.1895,125.17,9.41,4.415
2101,5.0044,1.1891,125.08,10.52,4.589
2102,5.009,1.195,124.63,10.96,4.574
2103,4.9732,1.208,124.62,13.88,4.496
2104,4.9987,1.2197,125.5,9.56,4.577
2105,5.0357,1.2078,124.57,10.72,4.403
2106,4.9772,1.205,125.35,9.36,4.366
2107,4.9705,1.1932,125.37,12.3,4.584
2108,4.9724,1.2024,124.81,10.05,4.373
2109,5.0368,1.2154,125.45,9.59,4.547
2110,4.9698,1.1865,124.94,10.66,4.556
2111,5.0063,1.2037,124.8,11.32,4.636
2112,4.9628,1.1884,125.46,9.87,4.614
2113,4.9776,1.1821,124.73,10.93,4.534
2114,5.0164,1.187,124.59,9.79,4.608
2115,5.0185,1.198,124.96,10.54,4.455
2116,4.9631,1.2174,125.48,9.91,4.544
2117,5.0333,1.2101,124.55,9.93,4.479
2118,4.9688,1.1963,124.94,9.04,4.378
2119,5.0273,1.1896,125.25,10.14,4.628
2120,4.965,1.1922,125.13,9.57,4.579
2121,4.9946,1.19,124.56,11.31,4.417
2122,4.974,1.1965,125.07,10.11,4.601
2123,5.0335,1.2131,125.34,9.19,4.464
2124,4.9803,1.1972,124.65,9.75,4.364
2125,4.9806,1.1816,124.97,10.56,4.359
2126,5.0295,1.1891,125.33,8.91,4.615
2127,5.0392,1.2083,124.89,8.53,4.393
2128,4.9628,1.2145,124.75,9.41,4.525
2129,5.0077,1.2092,125.32,10.95,4.361
2130,4.9756,1.1935,125.34,11.29,4.604
2131,5.0352,1.2068,125.2,11.64,4.533
2132,5.0129,1.1838,124.92,10.98,4.58
2133,4.9792,1.2051,124.81,10.88,4.356
2134,5.0104,1.1843,124.59,11.2,4.429
2135,5.0079,1.1906,124.86,9.58,4.602
2136,5.0075,1.2029,125.17,9.72,4.46
2137,4.975,1.2053,124.59,10.08,4.537
2138,5.0074,1.1943,125.37,8.76,4.449
2139,5.0162,1.1876,124.69,10.87,4.371
2140,5.0293,1.1852,124.58,10.08,4.552
2141,5.0373,1.205,124.88,9.89,4.354
2142,5.0141,1.1849,124.96,10.57,4.368
2143,5.0163,1.2129,125.14,9.84,4.525
2144,4.9857,1.2023,125.11,10.18,4.524
2145,5.0197,1.2082,125.5,11.1,4.558
2146,5.0228,1.2124,124.7,9.33,4.614
2147,4.9972,1.2149,125.46,10.41,4.546
2148,5.0213,1.2179,125.31,12.35,4.55
2149,5.0303,1.1952,125.03,10.39,4.54
2150,5.0107,1.2067,125.11,11.28,4.5
2151,5.0101,1.2128,124.52,11.11,4.396
2152,5.0003,1.2129,125.07,9.83,4.611
2153,5.0198,1.2131,125.35,10.96,4.367
2154,4.9707,1.2169,125.22,9.96,4.375
2155,4.9676,1.2061,124.72,10.06,4.551
2156,5.0354,1.2002,124.75,8.73,4.619
2157,4.9889,1.2158,125.41,10.07,4.645
2158,4.9773,1.1937,124.59,8.38,4.591
2159,5.0275,1.2086,125.39,10.07,4.428
2160,5.0216,1.2116,124.69,10.78,4.619
2161,5.0203,1.2071,125.36,9.94,4.518
2162,4.9644,1.2101,124.74,9.92,4.369
2163,4.9861,1.1895,124.84,9.84,4.588
2164,5.036,1.184,125.06,9.92,4.499
2165,4.9799,1.2139,125.27,9.22,4.507
2166,5.0151,1.2,124.79,9.84,4.472
2167,4.9885,1.1909,125.28,9.81,4.373
2168,5.0099,1.2186,124.61,10.04,4.427
2169,5.0132,1.2031,125.36,8.75,4.605
2170,4.992,1.2103,124.89,9.86,4.647
2171,5.0222,1.2101,124.98,11.93,4.549
2172,4.9983,1.1878,125.18,9.12,4.627
2173,4.9955,1.1909,125.28,11.69,4.628
2174,5.0116,1.197,125.09,9.63,4.384
2175,4.9708,1.2194,125.06,10.25,4.519
2176,4.9738,1.2054,124.5,10.42,4.428
2177,4.9662,1.2198,124.87,9.61,4.525
2178,5.0063,1.181,125.04,11.92,4.538
2179,4.9701,1.1819,125.43,12.39,4.555
2180,5.0288,1.1983,124.51,10.72,4.544
2181,4.9761,1.2102,125.35,10.72,4.606
2182,4.9634,1.22,125.28,9.81,4.623
2183,5.0258,1.1839,124.6,8.99,4.427
2184,5.0203,1.2092,124.99,9.33,4.495
2185,4.9645,1.2095,125.16,8.21,4.606
2186,5.0174,1.2171,125.0,10.33,4.471
2187,5.0031,1.2168,124.52,10.06,4.603
2188,5.0328,1.1838,124.9,10.58,4.616
2189,5.0051,1.1936,124.66,8.24,4.451
2190,5.0253,1.2074,125.02,10.32,4.564
2191,5.0158,1.1974,125.06,8.64,4.567
2192,5.0376,1.2193,124.77,10.48,4.553
2193,4.9927,1.2169,124.74,11.58,4.553
2194,5.0085,1.1827,125.04,8.94,4.467
2195,4.965,1.2125,124.98,9.05,4.353
2196,5.0066,1.1937,124.72,11.01,4.583
2197,4.9629,1.182,124.65,7.92,4.542
2198,5.0127,1.1955,125.05,9.81,4.358
2199,4.9705,1.1823,124.72,9.17,4.386
2200,5.0397,1.217,125.37,8.98,4.381
2201,4.981,1.1905,125.23,12.42,4.613
2202,5.009,1.1811,125.06,10.63,4.567
2203,4.9658,1.2041,125.34,10.57,4.599
2204,5.0175,1.1886,124.69,10.24,4.437
2205,5.0049,1.1941,124.9,8.8,4.59
2206,5.0172,1.2194,125.28,8.07,4.482
2207,4.9787,1.2028,124.89,12.54,4.352
2208,4.9773,1.2024,125.24,11.03,4.577
2209,4.9866,1.1895,124.59,10.26,4.634
2210,5.0018,1.1869,125.0,9.16,4.647
2211,5.0093,1.2118,125.35,10.37,4.581
2212,4.9828,1.2187,125.18,8.82,4.492
2213,4.9689,1.1967,125.34,9.86,4.521
2214,4.9633,1.1808,125.09,9.89,4.633
2215,5.0329,1.1895,125.23,8.62,4.517
2216,5.0232,1.1879,124.65,11.52,4.638
2217,5.0345,1.1928,125.27,10.66,4.623
2218,4.975,1.2085,125.18,9.03,4.396
2219,4.9822,1.2038,125.38,10.14,4.523
2220,5.0344,1.1902,125.23,9.43,4.567
2221,5.0318,1.1868,124.9,11.19,4.431
2222,5.034,1.2121,125.17,8.02,4.595
2223,5.0314,1.1959,124.8,9.56,4.393
2224,4.9684,1.1884,125.23,11.35,4.542
2225,5.0186,1.1986,125.18,10.33,4.416
2226,4.9921,1.1888,124.8,9.58,4.597
2227,5.0138,1.1864,125.18,9.09,4.625
2228,5.0123,1.1843,125.33,8.9,4.395
2229,4.9855,1.2068,124.81,11.51,4.633
2230,5.0081,1.2066,125.41,11.97,4.473
2231,4.9936,1.1982,124.94,9.12,4.465
2232,5.0306,1.182,124.79,10.47,4.563
2233,4.9633,1.1965,124.56,10.95,4.561
2234,5.0002,1.1846,125.33,10.37,4.548
2235,4.9652,1.2136,125.03,8.78,4.503
2236,5.0385,1.2052,124.51,11.93,4.504
2237,5.019,1.1818,125.32,7.95,4.438
2238,5.0354,1.1965,125.05,9.2,4.559
2239,5.0123,1.2031,125.46,9.58,4.43
2240,5.007,1.2184,124.64,10.22,4.603
2241,4.9998,1.187,124.94,11.45,4.495
2242,5.0211,1.1944,125.07,9.69,4.469
2243,4.9739,1.183,125.04,10.26,4.527
2244,5.0225,1.2187,124.8,10.48,4.505
2245,5.0327,1.195,124.53,9.25,4.392
2246,4.9827,1.1824,125.18,11.79,4.436
2247,4.98,1.204,124.66,9.44,4.476
2248,4.9614,1.1862,124.56,9.77,4.391
2249,5.0236,1.2173,125.34,9.95,4.478
2250,5.0303,1.1955,125.01,9.8,4.566
2251,5.002,1.206,125.26,11.92,4.545
2252,5.0235,1.2145,124.84,7.72,4.504
2253,5.0386,1.213,125.35,10.5,4.509
2254,5.0198,1.19,125.38,11.03,4.552
2255,5.008,1.2197,125.06,10.18,4.375
2256,4.9869,1.2153,125.47,11.3,4.452
2257,5.0115,1.186,125.21,9.34,4.428
2258,4.9735,1.2157,124.65,10.21,4.566
2259,4.9703,1.2021,124.73,9.29,4.512
2260,5.027,1.2144,124.55,9.98,4.357
2261,4.9895,1.2153,124.65,10.34,4.421
2262,5.0342,1.2067,125.0,10.24,4.442
2263,5.0146,1.2156,125.04,11.06,4.608
2264,4.9771,1.2108,124.95,9.75,4.376
2265,5.0038,1.2138,124.85,9.5,4.46
2266,5.0327,1.2059,125.48,10.09,4.605
2267,4.9968,1.1841,124.96,10.54,4.509
2268,4.9937,1.1966,125.19,10.43,4.469
2269,4.9963,1.1949,124.86,7.54,4.576
2270,5.0181,1.2081,125.15,10.25,4.361
2271,4.9907,1.2095,124.94,11.76,4.44
2272,4.9838,1.1851,124.79,9.67,4.456
2273,5.0136,1.1847,124.93,7.98,4.538
2274,5.0294,1.1948,125.41,9.83,4.486
2275,4.9667,1.202,125.14,10.36,4.506
2276,4.9941,1.1997,124.93,9.8,4.615
2277,5.0341,1.2167,125.3,11.58,4.622
2278,5.0075,1.2141,125.09,11.89,4.351
2279,4.9603,1.1837,125.42,11.36,4.554
2280,4.9604,1.1867,124.65,9.55,4.388
2281,5.0031,1.212,125.13,8.1,4.594
2282,5.0044,1.1941,125.41,11.37,4.458
2283,5.0083,1.2138,125.19,8.61,4.441
2284,4.9673,1.2169,124.64,11.24,4.567
2285,5.025,1.201,124.52,10.65,4.388
2286,5.0123,1.2044,125.09,9.0,4.494
2287,4.974,1.1876,124.75,6.47,4.513
2288,5.0098,1.1838,124.69,10.18,4.395
2289,4.9966,1.2192,124.58,10.91,4.505
2290,5.0326,1.2168,125.39,10.59,4.515
2291,5.0266,1.2075,124.69,10.2,4.606
2292,4.9654,1.1827,124.73,11.07,4.358
2293,5.0175,1.2084,124.93,7.83,4.484
2294,4.9977,1.2157,125.17,9.23,4.572
2295,4.9838,1.21,125.38,9.74,4.643
2296,4.966,1.1961,125.41,8.73,4.506
2297,5.0184,1.2079,124.64,8.64,4.617
2298,5.0003,1.1918,124.71,8.83,4.506
2299,4.9956,1.1864,124.72,10.18,4.409
2300,5.0388,1.1815,125.26,10.63,4.638
2301,4.9691,1.2118,125.01,9.18,4.628
2302,5.0188,1.2147,125.37,10.29,4.497
2303,4.9993,1.2119,124.51,8.99,4.615
2304,5.0144,1.1819,125.38,9.18,4.575
2305,5.0269,1.2163,124.96,9.0,4.587
2306,4.9857,1.205,124.65,9.38,4.499
2307,5.02,1.1843,124.92,9.75,4.36
2308,4.9837,1.213,124.94,11.34,4.562
2309,5.024,1.1944,124.93,10.04,4.392
2310,5.0365,1.1865,125.38,11.03,4.568
2311,4.9762,1.1905,124.59,9.53,4.456
2312,5.0186,1.1837,125.41,10.82,4.518
2313,4.9965,1.1931,125.22,8.51,4.417
2314,5.0359,1.1805,125.43,9.09,4.402
2315,5.0092,1.1922,124.51,10.47,4.359
2316,4.9823,1.201,125.26,11.91,4.413
2317,5.0145,1.2143,124.93,10.24,4.585
2318,4.9805,1.1857,125.22,8.65,4.465
2319,5.0016,1.1975,124.94,9.51,4.616
2320,4.9948,1.1976,125.04,11.51,4.587
2321,5.0156,1.1953,125.47,10.86,4.448
2322,5.0109,1.2109,124.64,9.33,4.352
2323,4.9865,1.2021,124.56,9.23,4.415
2324,5.0296,1.2039,124.78,8.74,4.627
2325,5.0392,1.2091,125.33,11.49,4.614
2326,4.9992,1.1987,125.11,10.68,4.614
2327,5.0035,1.1894,124.67,8.43,4.391
2328,4.9633,1.1822,125.39,7.63,4.62
2329,4.99,1.1966,125.18,10.31,4.419
2330,5.0135,1.216,125.07,12.4,4.353
2331,4.9662,1.2047,125.06,10.21,4.385
2332,4.9889,1.1853,125.44,10.27,4.485
2333,5.0167,1.1913,125.34,11.01,4.357
2334,4.9628,1.2158,124.82,9.1,4.569
2335,5.0366,1.1979,125.36,10.16,4.494
2336,5.0187,1.1858,125.05,10.23,4.351
2337,4.9634,1.219,124.69,8.7,4.471
2338,5.0098,1.2079,125.34,9.83,4.518
2339,4.9927,1.2097,124.51,10.51,4.385
2340,4.992,1.1975,125.15,11.32,4.545
2341,4.981,1.2189,125.24,9.17,4.412
2342,4.9696,1.2103,125.37,10.48,4.562
2343,4.9769,1.216,124.78,10.3,4.432
2344,5.0053,1.18,125.33,12.66,4.553
2345,4.9631,1.1978,125.0,10.1,4.621
2346,5.0234,1.1881,125.08,10.4,4.496
2347,4.9866,1.1833,125.44,10.96,4.38
2348,5.0117,1.2114,124.52,9.02,4.565
2349,5.0121,1.1937,124.74,10.59,4.494
2350,4.9607,1.192,124.86,8.57,4.477
2351,5.017,1.2125,125.29,8.77,4.367
2352,4.9905,1.2,124.71,10.28,4.605
2353,5.0151,1.1829,124.7,9.73,4.615
2354,5.0332,1.1896,124.89,8.17,4.57
2355,4.9813,1.1956,125.47,9.36,4.372
2356,5.0205,1.1815,124.95,9.7,4.641
2357,4.9947,1.1929,124.61,10.02,4.528
2358,4.967,1.1985,124.71,9.15,4.396
2359,5.0356,1.2071,124.53,12.28,4.589
2360,5.0039,1.1936,124.63,11.47,4.383
2361,5.0309,1.1861,124.99,10.97,4.377
2362,5.0171,1.1901,124.54,10.74,4.638
2363,5.0273,1.2151,125.24,10.71,4.467
2364,5.004,1.2082,124.9,9.68,4.523
2365,5.0011,1.2063,124.65,9.74,4.593
2366,4.9952,1.1932,124.96,9.29,4.389
2367,5.037,1.1935,124.63,9.63,4.58
2368,4.9712,1.1856,124.8,8.76,4.507
2369,4.9777,1.2009,124.76,8.8,4.568
2370,4.9822,1.2005,125.05,10.31,4.512
2371,5.0308,1.1846,125.46,9.16,4.601
2372,5.0056,1.2103,124.66,9.86,4.406
2373,5.0137,1.2029,125.22,9.46,4.431
2374,4.9812,1.2111,125.23,9.13,4.489
2375,4.9637,1.1957,124.96,9.87,4.452
2376,5.0259,1.1839,124.61,8.94,4.642
2377,4.9666,1.1868,124.93,11.09,4.488
2378,5.0262,1.1949,124.93,10.94,4.593
2379,5.0367,1.2127,125.21,9.01,4.648
2380,4.9833,1.2097,124.52,9.28,4.497
2381,4.9998,1.2045,125.23,9.21,4.58
2382,5.0375,1.2044,124.72,9.52,4.577
2383,5.0022,1.1973,124.87,9.51,4.443
2384,5.0383,1.1935,124.8,10.53,4.539
2385,5.0101,1.2023,125.5,10.95,4.425
2386,4.9633,1.1906,124.73,9.23,4.471
2387,4.97,1.2063,124.66,11.47,4.361
2388,4.9801,1.2125,124.88,9.49,4.353
2389,5.0332,1.1936,125.33,10.02,4.525
2390,5.0143,1.1964,124.59,11.22,4.53
2391,4.961,1.2121,124.97,9.16,4.429
2392,4.9658,1.1891,124.53,12.55,4.461
2393,5.0022,1.2003,124.66,10.56,4.63
